driver,team,track,location,date,compound,fresh_tyre,stint_num,laps_in_stint,tire_life,avg_lap_time_first_3,avg_lap_time_last_3,lap_time_diff_first_last,temp_C,humidity_%,pressure_hPa,rainfall_mm,wind_speed_kmh,wind_direction_deg,starting_position,laps_remaining_when_stint_started,tire_age_at_start,track_status_flag_rate,nearby_pit_count,prior_pit_count
MAG,Haas F1 Team,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,False,1.0,7,5.0,111.56333333333333,111.13100000000001,-0.43233333333331814,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,17.0,49.0,4.0,1.0,0,0
MAG,Haas F1 Team,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,21,3.0,109.41933333333333,110.56833333333334,1.1490000000000151,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,16.0,40.0,2.0,1.0,0,0
TSU,AlphaTauri,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,7,6.0,110.68833333333333,110.53933333333333,-0.1490000000000009,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,9.0,49.0,2.0,1.0,0,0
TSU,AlphaTauri,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,False,2.0,24,4.0,110.234,109.27466666666668,-0.9593333333333192,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,12.0,40.0,2.0,1.0,0,0
TSU,AlphaTauri,Azerbaijan Grand Prix,Baku,2022-06-12,SOFT,False,3.0,11,3.0,107.69666666666667,108.15833333333335,0.4616666666666731,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,13.0,11.0,5.0,1.0,0,0
ALB,Williams,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,7,4.0,111.85833333333333,112.141,0.28266666666667106,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,15.0,49.0,2.0,1.0,0,0
ALB,Williams,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,18,5.0,110.17899999999999,110.77499999999999,0.5960000000000036,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,17.0,40.0,2.0,1.0,0,0
ALB,Williams,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,3.0,17,11.0,108.56299999999999,108.17,-0.39299999999998647,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,14.0,20.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,7,6.0,111.93333333333334,111.068,-0.8653333333333393,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,14.0,49.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,12,10.0,109.41733333333333,110.34733333333334,0.9300000000000068,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,15.0,40.0,2.0,1.0,0,0
RIC,McLaren,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,1.0,29,5.0,111.22700000000002,109.98133333333332,-1.2456666666666933,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,12.0,49.0,2.0,1.0,0,0
RIC,McLaren,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,2.0,17,4.0,108.67133333333334,108.80133333333333,0.12999999999999545,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,9.0,16.0,2.0,1.0,0,0
OCO,Alpine,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,1.0,29,11.0,111.71266666666666,110.59999999999998,-1.1126666666666836,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,13.0,49.0,2.0,1.0,0,0
OCO,Alpine,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,2.0,17,7.0,108.86933333333332,109.32600000000001,0.45666666666669187,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,11.0,16.0,2.0,1.0,0,0
NOR,McLaren,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,16,13.0,111.23899999999999,111.52166666666666,0.28266666666667106,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,11.0,49.0,2.0,1.0,0,0
NOR,McLaren,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,28,4.0,110.53933333333333,108.54533333333335,-1.9939999999999856,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,16.0,29.0,2.0,1.0,0,0
HAM,Mercedes,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,7,4.0,110.22133333333333,110.96533333333332,0.7439999999999856,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,7.0,49.0,2.0,1.0,0,0
HAM,Mercedes,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,22,3.0,110.50066666666667,108.60966666666667,-1.8910000000000053,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,11.0,40.0,2.0,1.0,0,0
HAM,Mercedes,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,False,3.0,16,7.0,107.69633333333333,108.37466666666667,0.6783333333333417,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,5.0,15.0,4.0,1.0,0,0
MSC,Haas F1 Team,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,False,2.0,12,3.0,109.72733333333333,111.73899999999999,2.011666666666656,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,18.0,40.0,4.0,1.0,0,0
MSC,Haas F1 Team,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,False,3.0,23,12.0,110.94533333333334,110.051,-0.8943333333333356,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,16.0,26.0,2.0,1.0,0,0
VET,Aston Martin,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,False,1.0,7,5.0,110.45033333333333,110.51299999999999,0.06266666666665799,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,8.0,49.0,3.0,1.0,0,0
VET,Aston Martin,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,False,2.0,38,6.0,112.73199999999999,108.77866666666667,-3.953333333333319,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,10.0,40.0,3.0,1.0,0,0
SAI,Ferrari,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,1.0,7,4.0,109.11466666666666,109.246,0.13133333333333042,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,4.0,49.0,2.0,1.0,0,0
LAT,Williams,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,False,2.0,10,9.0,111.82733333333333,112.60566666666666,0.778333333333336,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,20.0,46.0,5.0,1.0,0,0
LAT,Williams,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,3.0,29,8.0,111.16366666666666,110.19999999999999,-0.9636666666666684,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,19.0,32.0,2.0,1.0,0,0
RUS,Mercedes,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,2.0,22,6.0,109.51566666666668,108.78233333333333,-0.7333333333333485,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,4.0,40.0,2.0,1.0,0,0
RUS,Mercedes,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,False,3.0,16,7.0,107.93566666666668,108.07233333333333,0.13666666666665606,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,3.0,15.0,4.0,1.0,0,0
BOT,Alfa Romeo,Azerbaijan Grand Prix,Baku,2022-06-12,HARD,True,1.0,29,11.0,112.771,111.007,-1.7639999999999958,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,16.0,49.0,2.0,1.0,0,0
BOT,Alfa Romeo,Azerbaijan Grand Prix,Baku,2022-06-12,MEDIUM,True,2.0,16,9.0,109.46,108.47566666666665,-0.9843333333333391,25.435403726708078,59.49068322981366,1009.9012422360249,0.0,1.529192546583851,266.2919254658385,12.0,16.0,2.0,1.0,0,0
VER,Red Bull Racing,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,30,4.0,77.56533333333333,78.12366666666667,0.5583333333333371,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,3.0,59.0,2.0,1.0,0,0
VER,Red Bull Racing,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,20,23.0,76.95866666666666,76.08366666666666,-0.875,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,2.0,25.0,2.0,1.0,0,0
GAS,AlphaTauri,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,24,7.0,78.78500000000001,79.51266666666668,0.7276666666666642,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,19.0,63.0,2.0,1.0,0,0
GAS,AlphaTauri,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,26,3.0,79.13733333333333,78.31633333333333,-0.820999999999998,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,17.0,32.0,2.0,1.0,0,0
ALO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,23,9.0,79.573,79.73299999999999,0.1599999999999966,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,2.0,68.0,2.0,1.0,0,0
ALO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,19,7.0,78.74366666666667,78.39800000000001,-0.34566666666665924,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,7.0,40.0,2.0,1.0,0,0
ALO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,3.0,16,4.0,78.131,77.64066666666666,-0.4903333333333393,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,6.0,15.0,6.0,1.0,0,0
LEC,Ferrari,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,1.0,35,5.0,80.59466666666667,78.39066666666668,-2.2039999999999935,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,17.0,68.0,2.0,1.0,0,0
LEC,Ferrari,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,2.0,21,12.0,78.807,76.84133333333334,-1.9656666666666638,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,11.0,27.0,2.0,1.0,0,0
STR,Aston Martin,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,1.0,41,10.0,81.084,78.87266666666666,-2.211333333333343,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,16.0,68.0,2.0,1.0,0,0
STR,Aston Martin,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,False,2.0,16,8.0,79.73933333333333,78.26466666666666,-1.4746666666666783,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,13.0,15.0,9.0,1.0,0,0
MAG,Haas F1 Team,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,51,3.0,78.32166666666667,80.20766666666667,1.8859999999999957,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,19.0,59.0,4.0,1.0,0,0
ALB,Williams,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,14,6.0,80.36166666666666,80.42399999999999,0.0623333333333278,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,12.0,68.0,2.0,1.0,0,0
ALB,Williams,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,27,7.0,79.46833333333335,79.352,-0.11633333333334406,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,16.0,49.0,3.0,1.0,0,0
ALB,Williams,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,16,6.0,79.89233333333333,78.33466666666668,-1.5576666666666483,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,15.0,15.0,7.0,1.0,0,0
ZHO,Alfa Romeo,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,15,10.0,80.06866666666666,79.56333333333333,-0.5053333333333256,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,10.0,68.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,27,8.0,79.08366666666667,79.22766666666666,0.14399999999999125,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,10.0,49.0,2.0,1.0,0,0
ZHO,Alfa Romeo,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,16,10.0,79.00966666666666,77.89766666666667,-1.1119999999999948,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,10.0,15.0,6.0,1.0,0,0
RIC,McLaren,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,15,9.0,80.392,79.532,-0.8599999999999994,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,9.0,68.0,2.0,1.0,0,0
RIC,McLaren,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,27,9.0,79.18333333333332,79.22133333333333,0.038000000000010914,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,12.0,49.0,2.0,1.0,0,0
RIC,McLaren,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,16,8.0,79.296,78.597,-0.6990000000000123,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,11.0,15.0,6.0,1.0,0,0
OCO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,15,9.0,80.16666666666667,78.96833333333333,-1.1983333333333377,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,6.0,68.0,2.0,1.0,0,0
OCO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,28,18.0,78.69833333333334,78.69100000000002,-0.007333333333320979,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,6.0,49.0,2.0,1.0,0,0
OCO,Alpine,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,3.0,16,5.0,77.98966666666666,77.49966666666667,-0.4899999999999949,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,5.0,15.0,6.0,1.0,0,0
NOR,McLaren,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,1.0,15,11.0,80.64033333333333,80.155,-0.4853333333333296,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,14.0,68.0,2.0,1.0,0,0
NOR,McLaren,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,21,5.0,79.12966666666667,79.875,0.7453333333333347,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,17.0,49.0,2.0,1.0,0,0
NOR,McLaren,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,3.0,20,11.0,77.93599999999999,78.66433333333333,0.7283333333333388,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,17.0,26.0,2.0,1.0,0,0
HAM,Mercedes,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,31,6.0,78.298,78.11966666666666,-0.17833333333334167,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,6.0,59.0,2.0,1.0,0,0
HAM,Mercedes,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,19,9.0,76.73633333333335,76.56099999999999,-0.17533333333335577,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,3.0,24.0,2.0,1.0,0,0
MSC,Haas F1 Team,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,15,9.0,79.85633333333332,79.52333333333333,-0.3329999999999984,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,8.0,68.0,2.0,1.0,0,0
VET,Aston Martin,Canadian Grand Prix,Montréal,2022-06-19,HARD,False,2.0,9,11.0,78.71766666666666,78.82533333333332,0.1076666666666597,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,18.0,63.0,2.0,1.0,0,0
VET,Aston Martin,Canadian Grand Prix,Montréal,2022-06-19,HARD,False,3.0,43,4.0,78.43633333333334,78.49933333333333,0.06299999999998818,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,14.0,49.0,2.0,1.0,0,0
SAI,Ferrari,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,16,12.0,79.19066666666667,77.774,-1.4166666666666714,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,3.0,68.0,2.0,1.0,0,0
SAI,Ferrari,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,27,9.0,77.54366666666665,77.597,0.05333333333334167,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,2.0,48.0,2.0,1.0,0,0
SAI,Ferrari,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,16,7.0,76.59133333333334,76.18333333333334,-0.40800000000000125,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,2.0,15.0,6.0,1.0,0,0
LAT,Williams,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,24,4.0,79.914,80.78966666666666,0.8756666666666604,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,18.0,59.0,2.0,1.0,0,0
LAT,Williams,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,25,3.0,78.85633333333334,79.40266666666666,0.5463333333333225,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,18.0,31.0,2.0,1.0,0,0
RUS,Mercedes,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,1.0,15,4.0,79.58133333333333,78.01466666666666,-1.566666666666677,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,7.0,68.0,2.0,1.0,0,0
RUS,Mercedes,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,2.0,24,6.0,78.45233333333334,77.78433333333334,-0.6680000000000064,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,5.0,49.0,2.0,1.0,0,0
RUS,Mercedes,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,3.0,18,19.0,77.65633333333334,76.80466666666666,-0.8516666666666737,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,4.0,23.0,2.0,1.0,0,0
BOT,Alfa Romeo,Canadian Grand Prix,Montréal,2022-06-19,HARD,True,1.0,43,12.0,80.47833333333334,78.81233333333334,-1.6659999999999968,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,13.0,68.0,2.0,1.0,0,0
BOT,Alfa Romeo,Canadian Grand Prix,Montréal,2022-06-19,MEDIUM,True,2.0,16,12.0,78.49633333333334,77.60766666666667,-0.8886666666666656,20.762962962962963,28.925925925925927,1012.4012345679013,0.0,3.552469135802469,141.24074074074073,8.0,15.0,6.0,1.0,0,0
VER,Red Bull Racing,British Grand Prix,Silverstone,2022-07-03,HARD,True,4.0,13,11.0,94.83866666666667,94.33833333333332,-0.5003333333333444,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,8.0,27.0,2.0,1.0,0,0
VER,Red Bull Racing,British Grand Prix,Silverstone,2022-07-03,SOFT,True,5.0,10,6.0,92.60366666666665,93.16333333333334,0.5596666666666863,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,8.0,9.0,4.0,1.0,0,0
GAS,AlphaTauri,British Grand Prix,Silverstone,2022-07-03,SOFT,True,2.0,13,7.0,107.82566666666666,95.54433333333333,-12.281333333333336,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,7.0,49.0,2.0,1.0,0,0
GAS,AlphaTauri,British Grand Prix,Silverstone,2022-07-03,HARD,False,3.0,8,3.0,94.831,94.839,0.007999999999995566,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,16.0,34.0,3.0,1.0,0,0
PER,Red Bull Racing,British Grand Prix,Silverstone,2022-07-03,MEDIUM,False,3.0,32,4.0,93.41733333333332,92.49433333333333,-0.9229999999999876,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,16.0,45.0,3.0,1.0,0,0
PER,Red Bull Racing,British Grand Prix,Silverstone,2022-07-03,SOFT,True,4.0,10,8.0,92.06333333333333,91.48966666666666,-0.5736666666666679,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,3.0,9.0,4.0,1.0,0,0
ALO,Alpine,British Grand Prix,Silverstone,2022-07-03,MEDIUM,True,2.0,30,21.0,109.57566666666666,93.84566666666666,-15.730000000000004,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,8.0,49.0,2.0,1.0,0,0
ALO,Alpine,British Grand Prix,Silverstone,2022-07-03,SOFT,True,4.0,10,3.0,92.08533333333332,91.71966666666667,-0.36566666666665526,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,5.0,9.0,4.0,1.0,0,0
LEC,Ferrari,British Grand Prix,Silverstone,2022-07-03,MEDIUM,True,2.0,22,7.0,112.5,92.99000000000001,-19.50999999999999,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,3.0,49.0,2.0,1.0,0,0
LEC,Ferrari,British Grand Prix,Silverstone,2022-07-03,HARD,True,3.0,22,3.0,92.12766666666668,91.59966666666666,-0.52800000000002,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,3.0,25.0,2.0,1.0,0,0
STR,Aston Martin,British Grand Prix,Silverstone,2022-07-03,MEDIUM,False,2.0,12,6.0,103.45100000000001,95.64366666666666,-7.807333333333347,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,16.0,49.0,4.0,1.0,0,0
STR,Aston Martin,British Grand Prix,Silverstone,2022-07-03,HARD,False,3.0,21,8.0,95.15866666666666,93.75266666666666,-1.406000000000006,18.25320197044335,59.748768472906406,1002.3581280788177,0.04433497536945813,1.4561576354679802,160.49261083743843,17.0,35.0,3.0,1.0,0,0
